chip x0 y0 channel x y
7 47.615 -42.085 48 -47.615 42.085
7 47.615 -42.085 49 -47.615 36.555
7 47.615 -42.085 50 -47.615 31.025
7 47.615 -42.085 51 -47.615 25.495
7 47.615 -42.085 52 -53.145 8.905
7 47.615 -42.085 53 -47.615 8.905
7 47.615 -42.085 54 -58.675 36.555
7 47.615 -42.085 55 -47.615 19.965
7 47.615 -42.085 56 -58.675 42.085
7 47.615 -42.085 57 -47.615 14.435
7 47.615 -42.085 58 -53.145 14.435
7 47.615 -42.085 59 -53.145 42.085
7 47.615 -42.085 60 -53.145 19.965
7 47.615 -42.085 61 -53.145 25.495
7 47.615 -42.085 62 -53.145 31.025
7 47.615 -42.085 63 -53.145 36.555
8 -86.325 3.375 0 80.795 -36.555
8 -86.325 3.375 1 75.265 -25.495
8 -86.325 3.375 2 80.795 -31.025
8 -86.325 3.375 3 86.325 -36.555
8 -86.325 3.375 4 80.795 -25.495
8 -86.325 3.375 5 75.265 -14.435
8 -86.325 3.375 6 75.265 -19.965
8 -86.325 3.375 7 80.795 -19.965
8 -86.325 3.375 8 86.325 -31.025
8 -86.325 3.375 9 86.325 -25.495
8 -86.325 3.375 10 75.265 -8.905
8 -86.325 3.375 11 80.795 -14.435
8 -86.325 3.375 12 86.325 -19.965
8 -86.325 3.375 13 80.795 -8.905
8 -86.325 3.375 14 86.325 -14.435
8 -86.325 3.375 15 75.265 -3.375
8 -86.325 3.375 16 86.325 -8.905
8 -86.325 3.375 17 69.735 -8.905
8 -86.325 3.375 18 69.735 -3.375
8 -86.325 3.375 19 69.735 -14.435
8 -86.325 3.375 20 80.795 -3.375
8 -86.325 3.375 21 69.735 -19.965
8 -86.325 3.375 22 86.325 -42.085
8 -86.325 3.375 23 80.795 -42.085
8 -86.325 3.375 24 86.325 -3.375
8 -86.325 3.375 25 64.205 -8.905
8 -86.325 3.375 26 69.735 -25.495
8 -86.325 3.375 27 64.205 -14.435
8 -86.325 3.375 28 75.265 -31.025
8 -86.325 3.375 29 69.735 -31.025
8 -86.325 3.375 30 75.265 -36.555
8 -86.325 3.375 31 64.205 -25.495
8 -86.325 3.375 32 64.205 -19.965
8 -86.325 3.375 33 69.735 -36.555
